timestamp,usd
2023-07-18T09:14:05.503Z,1962.511
2023-07-18T10:15:11.618Z,1963.441
2023-07-18T11:11:41.717Z,1962.791
2023-07-18T12:29:00.839Z,1964.841
2023-07-18T13:20:00.939Z,1969.471
2023-07-18T14:13:05.031Z,1977.671
2023-07-18T15:14:31.139Z,1982.951
2023-07-18T16:19:51.261Z,1981.091
2023-07-18T17:12:24.352Z,1977.651
2023-07-18T18:18:02.465Z,1977.281
2023-07-18T19:11:21.568Z,1978.201
2023-07-18T20:14:50.668Z,1978.151
2023-07-18T21:11:09.782Z,1979.781
2023-07-18T22:12:30.876Z,1979.151
2023-07-18T23:12:41.988Z,1978.971
2023-07-19T02:35:29.344Z,1975.691
2023-07-19T03:53:15.480Z,1976.561
2023-07-19T04:20:43.532Z,1974.651
2023-07-19T05:12:44.621Z,1975.421
2023-07-19T06:17:23.753Z,1978.041
2023-07-19T07:12:35.833Z,1979.051
2023-07-19T08:16:53.962Z,1978.581
2023-07-19T09:13:08.061Z,1978.421
2023-07-19T10:14:06.158Z,1976.761
2023-07-19T11:11:16.268Z,1975.221
2023-07-19T12:26:50.405Z,1978.391
2023-07-19T13:17:56.495Z,1978.061
2023-07-19T14:12:35.579Z,1975.341
2023-07-19T15:14:06.697Z,1976.181
2023-07-19T16:17:17.812Z,1973.551
2023-07-19T17:12:10.905Z,1978.251
2023-07-19T18:16:32.021Z,1977.771
2023-07-19T19:10:56.126Z,1978.311
2023-07-19T20:13:18.222Z,1977.631
2023-07-19T21:11:41.339Z,1979.731
2023-07-19T22:12:33.446Z,1978.281
2023-07-19T23:12:53.539Z,1977.441
2023-07-20T01:13:05.753Z,1979.611
2023-07-20T02:31:43.891Z,1985.901
2023-07-20T03:13:44.967Z,1986.751
2023-07-20T04:15:57.080Z,1985.361
2023-07-20T05:12:29.177Z,1984.701
2023-07-20T06:17:27.301Z,1979.721
2023-07-20T07:12:37.396Z,1982.801
2023-07-20T08:16:42.511Z,1982.111
2023-07-20T09:13:00.623Z,1981.191
2023-07-20T10:14:23.713Z,1983.271
2023-07-20T11:11:08.824Z,1982.021
2023-07-20T12:28:29.955Z,1978.141
2023-07-20T13:18:00.057Z,1978.551
2023-07-20T14:12:29.146Z,1972.861
2023-07-20T15:13:43.255Z,1970.811
2023-07-20T16:17:17.359Z,1967.271
2023-07-20T17:11:42.455Z,1968.991
